time,fast_time,norm_witness
0.0,0.00,1.0
1e-10,1.000E-8,1.0000000029963874
1.1547819846894582e-10,1.1547819846894582000E-8,1.0000000034601748
1.333521432163324e-10,1.333521432163324000E-8,1.0000000039957473
1.539926526059492e-10,1.539926526059492000E-8,1.0000000046142166
1.778279410038923e-10,1.778279410038923000E-8,1.0000000053284146
2.053525026457146e-10,2.053525026457146000E-8,1.0000000061531569
2.371373705661655e-10,2.371373705661655000E-8,1.0000000071055548
2.7384196342643615e-10,2.7384196342643615000E-8,1.0000000082053664
3.1622776601683795e-10,3.1622776601683795000E-8,1.0000000094754098
3.651741272548377e-10,3.651741272548377000E-8,1.0000000109420326
4.2169650342858224e-10,4.2169650342858224000E-8,1.0000000126356623
4.869675251658631e-10,4.869675251658631000E-8,1.000000014591435
5.623413251903491e-10,5.623413251903491000E-8,1.0000000168499261
6.493816315762113e-10,6.493816315762113000E-8,1.0000000194579912
7.498942093324559e-10,7.498942093324559000E-8,1.0000000224697376
8.659643233600653e-10,8.659643233600653000E-8,1.0000000259476483
1e-09,1.000E-7,1.000000029963877
1.1547819846894583e-09,1.1547819846894583000E-7,1.0000000346017452
1.333521432163324e-09,1.333521432163324000E-7,1.0000000399574722
1.539926526059492e-09,1.539926526059492000E-7,1.0000000461421694
1.7782794100389228e-09,1.7782794100389228000E-7,1.0000000532841464
2.053525026457146e-09,2.053525026457146000E-7,1.000000061531572
2.3713737056616553e-09,2.3713737056616553000E-7,1.0000000710555514
2.7384196342643613e-09,2.7384196342643613000E-7,1.0000000820536712
3.1622776601683795e-09,3.1622776601683795000E-7,1.000000094754102
3.651741272548377e-09,3.651741272548377000E-7,1.0000001094203304
4.216965034285823e-09,4.216965034285823000E-7,1.0000001263566278
4.869675251658631e-09,4.869675251658631000E-7,1.0000001459143588
5.623413251903491e-09,5.623413251903491000E-7,1.0000001684992745
6.493816315762113e-09,6.493816315762113000E-7,1.0000001945799295
7.498942093324558e-09,7.498942093324558000E-7,1.0000002246974005
8.659643233600654e-09,8.659643233600654000E-7,1.0000002594765147
1e-08,0.000001000,1.0000002996388104
