time,fast_time,norm_witness
0.5125,5.12500,0.3639409252745216
0.5166666666666666,5.16666666666666600,0.35770503941975273
0.5208333333333334,5.20833333333333400,0.3515650363248949
0.5232991146814947,5.23299114681494700,0.34797647758719463
0.525,5.2500,0.34552056302877826
0.5291666666666667,5.29166666666666700,0.3395712349659533
0.5333333333333333,5.33333333333333300,0.3337166376360042
0.5375,5.37500,0.3279563281846149
0.5416666666666666,5.41666666666666600,0.32228983689445867
0.5458333333333333,5.45833333333333300,0.3167166685837281
0.55,5.500,0.3112363039098737
0.5541666666666667,5.54166666666666700,0.3058482005759005
0.5583333333333333,5.58333333333333300,0.3005517944363678
0.5625,5.62500,0.2953465005000887
0.5666666666666667,5.66666666666666700,0.29023171382642
0.5708333333333333,5.70833333333333300,0.2852068103119886
0.575,5.7500,0.28027114736476816
0.5791666666666666,5.79166666666666600,0.27542406446256473
0.5833333333333334,5.83333333333333400,0.2706648835932544
0.5875,5.87500,0.26599290957454774
0.5916666666666667,5.91666666666666700,0.26140743025165747
0.5956621435290109,5.95662143529010900,0.25709090985840316
0.5958333333333333,5.95833333333333300,0.2569077165720436
0.6,6.00,0.2524930225374085
0.6041666666666666,6.04166666666666600,0.2481625850343708
0.6083333333333333,6.08333333333333300,0.24391562354673352
0.6125,6.12500,0.23975133975400573
0.6166666666666667,6.16666666666666700,0.235668917022852
0.6208333333333333,6.20833333333333300,0.23166751980038194
0.625,6.2500,0.22774629292068505
0.6291666666666667,6.29166666666666700,0.22390436083866108
0.6333333333333333,6.33333333333333300,0.22014082680800226
0.6375,6.37500,0.21645477202301902
0.6416666666666666,6.41666666666666600,0.21284525474682658
0.6458333333333334,6.45833333333333400,0.20931130945107954
0.65,6.500,0.20585194599483264
0.6541666666666667,6.54166666666666700,0.202466148872127
0.6583333333333333,6.58333333333333300,0.19915287655932729
0.6625,6.62500,0.19591106099401864
0.6666666666666666,6.66666666666666600,0.1927396072172058
0.6708333333333333,6.70833333333333300,0.18963739320957806
0.675,6.7500,0.1866032699506042
0.678031701715247,6.7803170171524700,0.18443774131271276
0.6791666666666667,6.79166666666666700,0.1836360617261763
0.6833333333333333,6.83333333333333300,0.18073456670642335
0.6875,6.87500,0.17789755781025224
0.6916666666666667,6.91666666666666700,0.17512378386719638
0.6958333333333333,6.95833333333333300,0.17241197108054335
0.7,7.00,0.16976082478856205
0.7041666666666666,7.04166666666666600,0.16716903151332788
0.7083333333333334,7.08333333333333400,0.16463526127937764
0.7125,7.12500,0.1621581701774953
0.7166666666666667,7.16666666666666700,0.15973640314270787
0.7208333333333333,7.20833333333333300,0.15736859691016397
0.725,7.2500,0.1550533831083681
0.7291666666666666,7.29166666666666600,0.1527893914462448
0.7333333333333333,7.33333333333333300,0.1505752529489065
0.7375,7.37500,0.14840960319677285
0.7416666666666667,7.41666666666666700,0.14629108552380365
0.7458333333333333,7.45833333333333300,0.14421835413294173
0.75,7.500,0.1421900770902875
0.7541666666666667,7.54166666666666700,0.1402049391637861
0.7583333333333333,7.58333333333333300,0.13826164447717992
0.7625,7.62500,0.1363589189552966
0.7666666666666666,7.66666666666666600,0.13449551254231837
0.7708333333333334,7.70833333333333400,0.13267020118021539
0.7717915155850144,7.71791515585014400,0.1322557069452713
0.775,7.7500,0.1308817885398364
0.7791666666666667,7.79166666666666700,0.12912910750217124
0.7833333333333333,7.83333333333333300,0.12741102139177252
0.7875,7.87500,0.12572642496831507
0.7916666666666666,7.91666666666666600,0.12407424518560378
0.7958333333333333,7.95833333333333300,0.12245344173009061
0.8,8.00,0.12086300735307207
0.8041666666666667,8.04166666666666700,0.11930196801228565
